run_group,stage,case_id,role,match_rule,severity,raw_occurrence_count,unique_fragment_count,unique_source_count,conclusion
pytest_repair_partial,07_formal_subprocess_uds_full,benchmark-sample-6,retriever,route_tool_candidate,high,12,3,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,benchmark-sample-6,summarizer,no_match,none,4,0,4,no automated hit
pytest_repair_partial,07_formal_subprocess_uds_full,benchmark-sample-7,executor,route_tool_candidate,high,12,3,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,benchmark-sample-7,planner,state_or_evidence_contract,review,12,2,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,benchmark-sample-7,retriever,route_tool_candidate,high,12,3,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,benchmark-sample-7,summarizer,no_match,none,4,0,4,no automated hit
pytest_repair_partial,07_formal_subprocess_uds_full,benchmark-sample-8,executor,route_tool_candidate,high,12,3,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,benchmark-sample-8,planner,state_or_evidence_contract,review,12,2,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,benchmark-sample-8,retriever,route_tool_candidate,high,12,3,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,benchmark-sample-8,summarizer,no_match,none,4,0,4,no automated hit
pytest_repair_partial,07_formal_subprocess_uds_full,formal-agg-001,executor,route_tool_candidate,high,12,3,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-agg-001,planner,state_or_evidence_contract,review,12,2,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-agg-001,retriever,route_tool_candidate,high,12,3,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-agg-001,summarizer,no_match,none,4,0,4,no automated hit
pytest_repair_partial,07_formal_subprocess_uds_full,formal-agg-002,executor,route_tool_candidate,high,12,3,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-agg-002,planner,state_or_evidence_contract,review,12,2,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-agg-002,retriever,route_tool_candidate,high,12,3,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-agg-002,summarizer,no_match,none,4,0,4,no automated hit
pytest_repair_partial,07_formal_subprocess_uds_full,formal-agg-003,executor,route_tool_candidate,high,12,3,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-agg-003,planner,state_or_evidence_contract,review,12,2,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-agg-003,retriever,route_tool_candidate,high,12,3,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-agg-003,summarizer,no_match,none,4,0,4,no automated hit
pytest_repair_partial,07_formal_subprocess_uds_full,formal-agg-004,executor,route_tool_candidate,high,12,3,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-agg-004,planner,state_or_evidence_contract,review,12,2,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-agg-004,retriever,route_tool_candidate,high,12,3,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-agg-004,summarizer,no_match,none,4,0,4,no automated hit
pytest_repair_partial,07_formal_subprocess_uds_full,formal-anomaly-001,executor,route_tool_candidate,high,12,3,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-anomaly-001,planner,state_or_evidence_contract,review,12,2,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-anomaly-001,retriever,route_tool_candidate,high,12,3,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-anomaly-001,summarizer,no_match,none,4,0,4,no automated hit
pytest_repair_partial,07_formal_subprocess_uds_full,formal-anomaly-002,executor,route_tool_candidate,high,12,3,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-anomaly-002,planner,state_or_evidence_contract,review,12,2,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-anomaly-002,retriever,route_tool_candidate,high,12,3,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-anomaly-002,summarizer,no_match,none,4,0,4,no automated hit
pytest_repair_partial,07_formal_subprocess_uds_full,formal-anomaly-003,executor,route_tool_candidate,high,12,3,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-anomaly-003,planner,state_or_evidence_contract,review,12,2,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-anomaly-003,retriever,route_tool_candidate,high,12,3,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-anomaly-003,summarizer,no_match,none,4,0,4,no automated hit
pytest_repair_partial,07_formal_subprocess_uds_full,formal-join-001,executor,route_tool_candidate,high,12,3,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-join-001,planner,state_or_evidence_contract,review,12,2,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-join-001,retriever,route_tool_candidate,high,12,2,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-join-001,summarizer,no_match,none,4,0,4,no automated hit
pytest_repair_partial,07_formal_subprocess_uds_full,formal-join-002,executor,route_tool_candidate,high,12,3,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-join-002,planner,state_or_evidence_contract,review,12,2,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-join-002,retriever,route_tool_candidate,high,12,2,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-join-002,summarizer,no_match,none,4,0,4,no automated hit
pytest_repair_partial,07_formal_subprocess_uds_full,formal-join-003,executor,route_tool_candidate,high,12,3,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-join-003,planner,state_or_evidence_contract,review,12,2,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-join-003,retriever,route_tool_candidate,high,12,2,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-join-003,summarizer,no_match,none,4,0,4,no automated hit
pytest_repair_partial,07_formal_subprocess_uds_full,formal-join-004,executor,route_tool_candidate,high,12,3,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-join-004,planner,state_or_evidence_contract,review,12,2,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-join-004,retriever,route_tool_candidate,high,12,2,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-join-004,summarizer,no_match,none,4,0,4,no automated hit
pytest_repair_partial,07_formal_subprocess_uds_full,formal-join-005,executor,route_tool_candidate,high,12,3,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-join-005,planner,state_or_evidence_contract,review,12,2,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-join-005,retriever,route_tool_candidate,high,12,2,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-join-005,summarizer,no_match,none,4,0,4,no automated hit
pytest_repair_partial,07_formal_subprocess_uds_full,formal-trend-001,executor,route_tool_candidate,high,12,3,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-trend-001,planner,state_or_evidence_contract,review,12,2,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-trend-001,retriever,route_tool_candidate,high,12,2,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-trend-001,summarizer,no_match,none,4,0,4,no automated hit
pytest_repair_partial,07_formal_subprocess_uds_full,formal-trend-002,executor,route_tool_candidate,high,12,3,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-trend-002,planner,state_or_evidence_contract,review,12,2,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-trend-002,retriever,route_tool_candidate,high,12,3,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-trend-002,summarizer,no_match,none,4,0,4,no automated hit
pytest_repair_partial,07_formal_subprocess_uds_full,formal-trend-003,executor,route_tool_candidate,high,12,3,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-trend-003,planner,state_or_evidence_contract,review,12,2,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-trend-003,retriever,route_tool_candidate,high,12,2,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-trend-003,summarizer,no_match,none,4,0,4,no automated hit
pytest_repair_partial,07_formal_subprocess_uds_full,formal-trend-004,executor,route_tool_candidate,high,12,3,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-trend-004,planner,state_or_evidence_contract,review,12,2,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-trend-004,retriever,route_tool_candidate,high,12,2,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-trend-004,summarizer,no_match,none,4,0,4,no automated hit
pytest_repair_partial,07_formal_subprocess_uds_full,formal-trend-005,executor,route_tool_candidate,high,12,3,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-trend-005,planner,state_or_evidence_contract,review,12,2,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-trend-005,retriever,route_tool_candidate,high,12,2,4,triage only; requires provenance review
pytest_repair_partial,07_formal_subprocess_uds_full,formal-trend-005,summarizer,no_match,none,4,0,4,no automated hit
pytest_repair_partial,08_genericity_holdout,,executor,route_tool_candidate,high,36,5,12,triage only; requires provenance review
pytest_repair_partial,08_genericity_holdout,,planner,state_or_evidence_contract,review,36,2,12,triage only; requires provenance review
pytest_repair_partial,08_genericity_holdout,,retriever,route_tool_candidate,high,36,5,12,triage only; requires provenance review
pytest_repair_partial,08_genericity_holdout,,summarizer,no_match,none,12,0,12,no automated hit
pytest_repair_partial,08_genericity_holdout,logs,executor,route_tool_candidate,high,12,5,4,triage only; requires provenance review
pytest_repair_partial,08_genericity_holdout,logs,planner,state_or_evidence_contract,review,12,2,4,triage only; requires provenance review
pytest_repair_partial,08_genericity_holdout,logs,retriever,route_tool_candidate,high,12,4,4,triage only; requires provenance review
pytest_repair_partial,08_genericity_holdout,logs,summarizer,no_match,none,4,0,4,no automated hit
pytest_repair_partial,11_carrier_compare_full,structured-collaboration,executor,route_tool_candidate,high,75,9,25,triage only; requires provenance review
pytest_repair_partial,11_carrier_compare_full,structured-collaboration,planner,state_or_evidence_contract,review,75,2,25,triage only; requires provenance review
pytest_repair_partial,11_carrier_compare_full,structured-collaboration,retriever,route_tool_candidate,high,75,9,25,triage only; requires provenance review
pytest_repair_partial,11_carrier_compare_full,structured-collaboration,summarizer,no_match,none,25,0,25,no automated hit
pytest_repair_partial,11_carrier_compare_full,text-collaboration,executor,route_tool_candidate,high,75,9,25,triage only; requires provenance review
pytest_repair_partial,11_carrier_compare_full,text-collaboration,planner,state_or_evidence_contract,review,75,2,25,triage only; requires provenance review
pytest_repair_partial,11_carrier_compare_full,text-collaboration,retriever,route_tool_candidate,high,75,9,25,triage only; requires provenance review
pytest_repair_partial,11_carrier_compare_full,text-collaboration,summarizer,no_match,none,25,0,25,no automated hit
pytest_repair_partial,12_compare_repeat_2,statebus,executor,route_tool_candidate,high,75,20,25,triage only; requires provenance review
pytest_repair_partial,12_compare_repeat_2,statebus,planner,state_or_evidence_contract,review,75,2,25,triage only; requires provenance review
pytest_repair_partial,12_compare_repeat_2,statebus,retriever,route_tool_candidate,high,75,12,25,triage only; requires provenance review
pytest_repair_partial,12_compare_repeat_2,statebus,summarizer,no_match,none,25,0,25,no automated hit
pytest_repair_partial,13_compare_repeat_3,statebus,executor,route_tool_candidate,high,75,20,25,triage only; requires provenance review
pytest_repair_partial,13_compare_repeat_3,statebus,planner,state_or_evidence_contract,review,75,2,25,triage only; requires provenance review
pytest_repair_partial,13_compare_repeat_3,statebus,retriever,route_tool_candidate,high,75,14,25,triage only; requires provenance review
pytest_repair_partial,13_compare_repeat_3,statebus,summarizer,no_match,none,25,0,25,no automated hit
